0.238214166,0.0932797879,-0.106644139,0.306186388,0.0031343986,-0.0334988865,0.0288317244,0.0321172213,-0.0760126183,-0.00820814061,0.0404551183,-0.0409865939,0.00841079212,0.0336166255,0.0231396857,0.00400911748,0.0380030123,0.00769755842,-0.0314086511,0.0234050956,9.81931966e-05,-0.0333074466,-0.0119542717
0.169235077,-0.0146788816,0.0244534829,0.0530363613,0.0177954244,0.0196228955,0.0303214687,-0.0346187127,0.00934771663,-0.0367129167,-0.0185505799,-0.00209122784,0.0535427399,0.0118017295,0.0114849305,-0.00701382652,0.0210610302,-0.0157487325,0.0024586702,-0.00712773654,0.00805403335,-0.00179555354,0.00307260426
0.213967982,0.202119081,0.516936694,0.234969621,0.033931135,0.232128723,-0.14044859,0.146545646,-0.141652227,0.0671040893,0.156950335,-0.0665613809,-0.0148697855,-0.0107922392,0.00211583317,0.00660698194,0.0282117221,-0.0628223358,0.11840096,-0.00114802282,-0.0188604717,0.0248718536,-0.0194333581
0.126424353,-0.00594533923,0.0159295998,-0.129394663,-0.0243243997,-0.052393719,-0.0138857624,0.00308311499,-0.0472500881,0.013026352,0.0204058531,-0.0389427889,0.0042549156,0.0219804215,-0.00322812861,0.0012894691,-0.00244475849,-0.0095806443,-0.0406230483,-0.00498590016,0.0128591309,-0.0152466821,-0.00291171785
0.177783229,-0.0232341352,-0.00797347285,0.0835699705,0.0219057668,0.0147314838,0.0246842497,-0.0550157573,0.00351134436,-0.039373796,-0.0110706561,0.00154301639,0.0331117825,0.0024220488,0.0146370268,-0.00629362703,0.0255278282,-0.0136117349,0.00319917744,-0.0110821536,0.0028037865,0.00198128767,-0.000493031897
0.131575409,-0.0292609191,0.101057113,-0.0878638144,0.0595074688,-0.00726295551,-0.0119881427,-0.000335354938,0.0280427244,-0.00860992758,-0.0284780877,0.015845472,0.0392997985,-0.0265792575,0.0368896522,0.00355508752,-0.0309037075,-0.00237810865,0.0247426599,-0.0166081688,-0.0133011885,0.0108777064,-0.00204449603
0.261373881,0.0204543931,-0.225358538,0.40918165,0.0239497431,0.0114471493,-0.0320074548,0.148487889,0.0104948682,0.031129611,0.0229717267,0.0162063108,-0.00599137475,-0.0482520201,0.052503917,-0.0283225519,0.0185182214,0.00339620926,-0.0498112226,0.0119760791,-0.0107301063,-0.0493509333,0.0165582893
0.142629189,-0.392207041,-0.125770736,-0.0686461953,0.112276415,-0.0337436238,0.0633925994,0.109318278,-0.180364832,-0.0187299911,-0.0677721985,0.0146600662,-0.00104890271,0.0271147538,0.0768581456,0.0847029008,0.000324065985,0.00848844623,0.0167475712,0.0247012884,-0.0520060496,0.00862996579,-0.0027377402
0.158165117,-0.418877475,-0.0806561094,-0.00902938693,0.038599976,-0.0225110008,0.167527859,0.145623564,-0.179396965,0.0247880943,-0.0533433777,-0.00056891205,-0.0144587797,0.0026303354,0.167252588,0.123124102,0.00658019098,0.0376189759,-0.0134464771,-0.0207897384,-0.00388818859,-0.00432582768,0.0251680139
0.122108605,-0.000401196836,0.0165370945,-0.130473796,0.0292643111,0.0128312706,-0.0130487067,0.0181693517,0.0415405554,0.00215026497,-0.00329109155,0.00961375677,0.0377990141,-0.0112903652,0.00330668042,-0.0125855987,-0.0188137053,-0.00370867045,0.0348788129,0.0150572207,-0.00201201416,0.0100228355,-0.00428077253
0.112237483,-0.172985559,0.261729044,-0.134474944,-0.166778465,-0.0713643293,-0.0164151105,-0.164999549,0.147893601,0.00350398347,0.0392071357,-0.0629567553,0.0269321142,0.0828511807,0.00973784524,0.0575867064,0.0568151688,0.0195629245,-0.0188558313,0.157195879,-0.052988578,-0.000964248546,0.0569138693
0.135080559,-0.00702087233,0.0277099362,-0.0820920255,0.000625383478,0.0266902285,-0.0197477759,0.000903239943,0.0179562201,-0.0158018754,0.00181377374,0.00899807392,-0.0275782822,-0.0160415484,-0.0219747499,0.011296376,0.0127414374,0.0150484193,0.0013612492,0.00519197453,-0.0114169303,0.00639252431,0.0125688656
0.144266475,0.420067304,0.162743489,-0.0628855606,0.247103433,-0.00416271366,0.196359085,-0.0421399752,-0.00119599464,0.0749951699,-0.00471860587,0.0272583903,0.0513223121,-0.0576352463,-0.0461124153,-0.00681190154,0.0663376797,0.0246235648,-0.092647475,0.0193684216,0.0311814152,0.0896745827,0.034526492
0.207262156,-0.43885192,-0.57889009,0.193510275,-0.00383326927,-0.581347514,0.0207478599,-0.133693974,0.0190177642,-0.084949676,0.0564140815,-0.0650930331,-0.0228077404,-0.147145047,-0.0326689063,0.00252182577,0.0580416141,-0.0471280793,0.0298420384,0.0253702823,0.00740713485,0.0140234317,-0.0690393195
0.131098438,-0.00769622987,-0.0602660505,-0.100656073,0.0313798329,-0.0133357008,0.0240856258,0.00595958801,0.0411242444,-0.0162914883,-0.00645080317,0.0205002355,-0.0330078505,0.00271068653,0.017650611,0.000667473548,0.0295850051,-0.0040048505,0.0141064247,-0.00524245855,-0.0250881549,0.000919154458,0.00803802721
0.173158307,-0.126723497,0.00475266067,0.0705222475,-0.00183774175,0.0153450222,-0.0133185279,0.0141615662,0.00322782158,0.0464106439,-0.0204956262,-0.0494937397,0.0442707361,-0.0119631545,0.00831903019,0.0123936129,-0.0414417413,0.0198709394,-0.0507441183,-0.0334465802,0.0176955569,0.0414829642,-0.0518377618
0.116228581,0.0155342106,0.02006011,-0.15949541,-0.0083512931,-0.0159684076,-0.0124048088,0.0229320021,0.0108880325,0.00756621977,-0.00741872161,-0.00561153994,0.00806619276,0.0079169631,0.0063527078,0.0025980569,0.0198494407,0.00104547878,-0.0226482463,0.0294721677,-0.0080403187,-0.00163145169,0.00853825794
0.171445429,0.0491547782,-0.00157041568,0.0554071507,-0.0340025445,0.0276275759,0.0178136737,-0.0293291997,-0.00133663994,-0.0189520317,0.00846328529,-0.00335266434,-0.0596359256,0.0126436404,-0.0158040803,-0.00829874397,-0.0166569491,0.0199432215,-0.00508622535,0.00921361415,-0.000197881024,-0.00712600781,0.0113459859
