0.161229872,-0.378051108,0.0219219477,0.0367184906,-0.120199984,0.0776719379,0.0398584325,0.127958233,0.0812947514,-0.117115958,-0.0625978851,-0.0175045068,0.0300188315,0.0229432523,-0.0305998473,-0.00801638904,0.0844067659,-0.0303215114,0.0449281845,0.0508744755,0.00551810796,-0.0531048781,-0.00428137922,-0.0245617859,-0.0033200213
-0.00213555163,-0.0351162112,-0.128920645,0.00700349336,-0.0767917792,0.0215745497,0.0187080969,0.0160482895,0.00782289764,0.0139415528,-0.0218686728,-0.00207387216,0.00471669324,-0.00536784932,0.00334970868,-0.0241600247,0.0190110954,-0.0322384422,-0.0150363387,0.0032563453,0.0118078016,0.000139079149,0.00813737765,-0.00312034093,0.00257053834
0.0036651029,-0.0203148232,0.0756435872,0.00927565867,0.0150222153,-0.014917743,0.0303964603,-0.00528017649,0.0278529819,-0.0326868463,0.0427674174,-0.0354190515,-0.0409193673,-0.0186562628,-0.000114535714,-0.0335658671,-0.00531803297,0.0275223565,-0.0094553571,-0.0142389438,0.000432179299,-0.0043909077,-0.0146969026,-0.0121058977,0.0116435851
0.0682582232,0.0722902097,0.0716385994,0.00499063332,0.0489662748,0.0253545225,-0.0293518895,-0.0429320004,0.0398663945,0.0428753863,0.00303329297,0.0409174862,0.0604374053,0.0368867979,-0.0104140148,-0.00651375952,0.0121364679,-0.0042780453,0.0261118787,0.00343849056,-0.0193875588,0.00356625927,-0.0101315247,-0.00946206084,0.00586912867
-0.00916164033,-0.0202725007,0.069591309,-0.0197969235,0.0028311499,-0.028112033,-0.00834252633,0.0157719381,0.0295461672,-0.0493616459,0.057737717,0.0189592912,0.0166576225,0.0350339071,-0.00804913747,0.0351363263,0.0041820506,-0.0159720688,-0.0102353211,0.00189255291,0.00746322532,0.00659638419,-0.00637277215,0.0111406391,-0.00804414176
-0.00563079203,-0.0397511669,-0.125134377,0.0139212692,-0.0736665268,0.0240952077,0.0158690536,0.0166818964,0.00903389753,0.0279363142,-0.0237668893,5.6762468e-06,0.00657987227,-0.0120806199,0.00969166058,-0.0244029817,0.023450821,-0.0254830365,-0.0189319596,0.00240090617,0.0140897617,-0.0026774889,0.00659285875,-0.00331215526,0.00542476333
0.116047897,-0.0258836549,0.107187987,0.0117006904,-0.0310918672,0.0133141158,-0.0167664002,-0.00178410591,0.00552999388,0.00976207649,0.0377854188,-0.0578622302,-0.0148087181,0.016659198,0.00384271923,-0.0478328154,0.0207201921,0.00145954376,-0.00384065137,0.0415511081,-0.0230905223,0.0134161566,0.00552632891,-0.000701091003,0.00111002903
-0.287012448,0.232626855,-0.0309230098,-0.230633178,0.0564611214,0.0987917974,0.0976537032,0.0703243774,-0.00885338023,0.0467004113,0.0061493882,-0.0700202941,0.0593744032,-0.0155813966,0.0743133126,0.0242670831,0.074489228,0.0076750751,0.00818456268,-0.00701983366,0.0366160265,0.012886022,0.0313837096,0.0141215811,0.00102667936
0.335261183,-0.256599972,0.0650059737,-0.202244037,-0.0582080849,-0.127626658,-0.135864333,-0.13874096,0.110707547,-0.0607582091,0.0235802299,0.0962840757,0.027766649,-0.0807531613,-0.0614448561,0.00120158369,0.0228329931,-0.039070013,-0.0578420168,-0.0290669368,0.0309664789,0.0275140508,0.00192461323,-0.00755264184,0.0126615531
0.0516843544,0.0214169205,0.0569280652,-0.0199753286,0.0479051392,0.00744597563,-0.0150188372,-0.0116277913,0.00237687391,0.0130453759,-0.0531462224,-0.0351990726,-0.00831158448,-0.000467075683,-0.00694853971,0.00185947319,-0.0238776214,-0.00573987322,-0.00976553434,-0.00603749,0.000768339838,0.00629849687,-0.00238607258,-0.00464695939,-0.00980910519
